Sector,Symbol,Date,Close Price,EPS,P/E Ratio
Energy,PSX,2023-10-16,107.25110626220703,7.82,13.714975225346167
Energy,PSX,2023-10-17,109.2948226928711,7.82,13.976320037451545
Energy,PSX,2023-10-18,111.5400161743164,7.82,14.26342917830133
Energy,PSX,2023-10-19,110.52295684814453,7.82,14.133370440939197
Energy,PSX,2023-10-20,108.93981170654297,7.82,13.930922213112911
Energy,PSX,2023-10-23,108.46966552734375,7.82,13.870801218330403
Energy,PSX,2023-10-24,107.3950424194336,7.82,13.733381383559282
Energy,PSX,2023-10-25,106.25325012207031,7.82,13.587372138372162
Energy,PSX,2023-10-26,105.63919067382812,7.82,13.508847912254236
Energy,PSX,2023-10-27,106.43556213378906,7.82,13.610685694857937
Energy,PSX,2023-10-30,107.88436889648438,7.82,13.795955101852222
Energy,PSX,2023-10-31,109.44833374023438,7.82,13.995950606168078
Energy,PSX,2023-11-01,111.38648223876953,7.82,14.2437956827071
Energy,PSX,2023-11-02,113.33424377441406,7.82,14.492870047879036
Energy,PSX,2023-11-03,112.05813598632812,7.82,14.329684908737612
Energy,PSX,2023-11-06,112.11570739746094,7.82,14.337046981772497
Energy,PSX,2023-11-07,109.24684143066406,7.82,13.970184326171875
Energy,PSX,2023-11-08,107.2799072265625,7.82,13.71865821311541
Energy,PSX,2023-11-09,106.147705078125,7.82,13.573875329683503
Energy,PSX,2023-11-10,108.84386444091797,7.82,13.918652741805367
Energy,PSX,2023-11-13,109.52510070800781,7.82,14.005767353965194
Energy,PSX,2023-11-14,110.3598403930664,7.82,14.112511559215653
Energy,PSX,2023-11-15,110.81079864501953,7.82,14.170178854861833
Energy,PSX,2023-11-16,109.92965698242188,7.82,14.057500892892822
Energy,PSX,2023-11-17,112.67959594726562,7.82,14.409155491977701
Energy,PSX,2023-11-20,114.36441802978516,7.82,14.624605886161785
Energy,PSX,2023-11-21,113.68661499023438,7.82,14.53793030565657
Energy,PSX,2023-11-22,114.26758575439453,7.82,14.61222324224994
Energy,PSX,2023-11-24,114.867919921875,7.82,14.68899231737532
Energy,PSX,2023-11-27,114.57743835449219,7.82,14.651846336891584
Energy,PSX,2023-11-28,114.25790405273438,7.82,14.610985172983934
Energy,PSX,2023-11-29,118.34407806396484,7.82,15.133513818921335
Energy,PSX,2023-11-30,124.80255126953125,7.82,15.95940553318814
Energy,PSX,2023-12-01,125.58686065673828,7.82,16.059700851245303
Energy,PSX,2023-12-04,124.3668212890625,7.82,15.903685586836636
Energy,PSX,2023-12-05,123.65028381347656,7.82,15.812056753641503
Energy,PSX,2023-12-06,121.0359115600586,7.82,15.477738051158388
Energy,PSX,2023-12-07,120.66796112060547,7.82,15.430685565294816
Energy,PSX,2023-12-08,121.34577178955078,7.82,15.517362121425931
Energy,PSX,2023-12-11,122.40119934082031,7.82,15.652327281434822
Energy,PSX,2023-12-12,121.24893951416016,7.82,15.504979477514086
Energy,PSX,2023-12-13,123.12742614746094,7.82,15.745195159521858
Energy,PSX,2023-12-14,125.9838638305664,7.82,16.110468520532788
Energy,PSX,2023-12-15,125.75145721435547,7.82,16.080749004393283
Energy,PSX,2023-12-18,127.13612365722656,7.82,16.257816324453525
Energy,PSX,2023-12-19,129.5568389892578,7.82,16.56737071473885
Energy,PSX,2023-12-20,129.8182830810547,7.82,16.60080346305047
Energy,PSX,2023-12-21,130.0312957763672,7.82,16.628042938154373
Energy,PSX,2023-12-22,129.80859375,7.82,16.599564418158568
Energy,PSX,2023-12-26,131.41595458984375,7.82,16.805109282588713
Energy,PSX,2023-12-27,130.4282989501953,7.82,16.678810607441854
Energy,PSX,2023-12-28,128.62728881835938,7.82,16.448502406439818
Energy,PSX,2023-12-29,128.9177703857422,7.82,16.485648386923554
Energy,PSX,2024-01-02,130.0312957763672,7.82,16.628042938154373
Energy,PSX,2024-01-03,131.44500732421875,7.82,16.808824466012627
Energy,PSX,2024-01-04,130.98989868164062,7.82,16.750626429877318
Energy,PSX,2024-01-05,130.95118713378906,7.82,16.745676104065097
Energy,PSX,2024-01-08,129.60525512695312,7.82,16.57356203669477
Energy,PSX,2024-01-09,128.9855499267578,7.82,16.494315847411485
Energy,PSX,2024-01-10,125.30606842041016,7.82,16.02379391565347
Energy,PSX,2024-01-11,126.14846801757812,7.82,16.131517649306666
Energy,PSX,2024-01-12,128.65634155273438,7.82,16.45221758986373
Energy,PSX,2024-01-16,125.3641586303711,7.82,16.0312223312495
Energy,PSX,2024-01-17,124.20221710205078,7.82,15.882636458062759
Energy,PSX,2024-01-18,123.6212387084961,7.82,15.80834254584349
Energy,PSX,2024-01-19,124.99620819091797,7.82,15.98416984538593
Energy,PSX,2024-01-22,125.54813385009766,7.82,16.054748574181286
Energy,PSX,2024-01-23,126.95214080810547,7.82,16.23428910589584
Energy,PSX,2024-01-24,129.4309539794922,7.82,16.551272887403094
Energy,PSX,2024-01-25,133.2847442626953,7.82,17.044084944078683
Energy,PSX,2024-01-26,135.77325439453125,7.82,17.36230874610374
Energy,PSX,2024-01-29,134.6790771484375,7.82,17.22238838215313
Energy,PSX,2024-01-30,137.893798828125,7.82,17.633478111013428
Energy,PSX,2024-01-31,139.73355102539062,7.82,17.86874054033128
Energy,PSX,2024-02-01,140.93421936035156,7.82,18.02227869058204
Energy,PSX,2024-02-02,140.85675048828125,7.82,18.012372185202207
Energy,PSX,2024-02-05,142.57061767578125,7.82,18.231536787184304
Energy,PSX,2024-02-06,141.28280639648438,7.82,18.0668550379136
Energy,PSX,2024-02-07,141.88314819335938,7.82,18.14362508866488
Energy,PSX,2024-02-08,142.16395568847656,7.82,18.179533975508512
Energy,PSX,2024-02-09,141.04074096679688,7.82,18.03590037938579
Energy,PSX,2024-02-12,139.86911010742188,7.82,17.886075461307144
Energy,PSX,2024-02-13,140.5565948486328,7.82,17.973989111078364
Energy,PSX,2024-02-14,140.60501098632812,7.82,17.980180433034285
Energy,PSX,2024-02-15,141.72821044921875,7.82,18.12381207790521
Energy,PSX,2024-02-16,140.2555389404297,7.82,17.935490913098423
Energy,PSX,2024-02-20,137.6515350341797,7.82,17.602498086212236
Energy,PSX,2024-02-21,140.001953125,7.82,17.903063059462916
Energy,PSX,2024-02-22,142.99607849121094,7.82,18.285943541075568
Energy,PSX,2024-02-23,143.47398376464844,7.82,18.3470567473975
Energy,PSX,2024-02-26,144.64431762695312,7.82,18.49671580907329
Energy,PSX,2024-02-27,141.74771118164062,7.82,18.126305777703404
Energy,PSX,2024-02-28,137.7490692138672,7.82,17.614970487706803
Energy,PSX,2024-02-29,138.98765563964844,7.82,17.77335749867627
Energy,PSX,2024-03-01,140.63587951660156,7.82,17.984127815422195
Energy,PSX,2024-03-04,140.6944122314453,7.82,17.991612817320373
Energy,PSX,2024-03-05,142.48895263671875,7.82,18.221093687559943
Energy,PSX,2024-03-06,143.14236450195312,7.82,18.304650192065615
Energy,PSX,2024-03-07,145.52206420898438,7.82,18.608959617517183
Energy,PSX,2024-03-08,145.64883422851562,7.82,18.62517061745724
Energy,PSX,2024-03-11,145.795166015625,7.82,18.643883122202684
Energy,PSX,2024-03-12,146.6533966064453,7.82,18.753631279596586
Energy,PSX,2024-03-13,150.6520538330078,7.82,19.264968520844988
Energy,PSX,2024-03-14,150.56430053710938,7.82,19.253746871753115
Energy,PSX,2024-03-15,155.09934997558594,7.82,19.833676467466233
Energy,PSX,2024-03-18,152.8854522705078,7.82,19.550569344054708
Energy,PSX,2024-03-19,153.10977172851562,7.82,19.579254696741128
Energy,PSX,2024-03-20,154.83602905273438,7.82,19.800003715183422
Energy,PSX,2024-03-21,155.1481170654297,7.82,19.839912668213515
Energy,PSX,2024-03-22,155.50897216796875,7.82,19.88605782199089
Energy,PSX,2024-03-25,152.59286499023438,7.82,19.51315409082281
Energy,PSX,2024-03-26,152.72943115234375,7.82,19.53061779441736
Energy,PSX,2024-03-27,155.03109741210938,7.82,19.824948518172555
Energy,PSX,2024-03-28,159.30282592773438,7.82,20.37120536160286
Energy,PSX,2024-04-01,159.30282592773438,7.82,20.37120536160286
Energy,PSX,2024-04-02,165.3008270263672,7.82,21.138213174727262
Energy,PSX,2024-04-03,168.4412384033203,7.82,21.539800307329962
Energy,PSX,2024-04-04,166.46139526367188,7.82,21.286623435252157
Energy,PSX,2024-04-05,166.5296630859375,7.82,21.295353335797632
Energy,PSX,2024-04-08,164.38406372070312,7.82,21.020980015435182
Energy,PSX,2024-04-09,161.32167053222656,7.82,20.629369633277054
Energy,PSX,2024-04-10,161.07785034179688,7.82,20.598190580792437
Energy,PSX,2024-04-11,161.32167053222656,7.82,20.629369633277054
Energy,PSX,2024-04-12,158.4738311767578,7.82,20.26519580265445
Energy,PSX,2024-04-15,156.84510803222656,7.82,20.05691918570672
Energy,PSX,2024-04-16,153.97776794433594,7.82,19.690251655285923
Energy,PSX,2024-04-17,153.36334228515625,7.82,19.61168059912484
Energy,PSX,2024-04-18,149.52073669433594,7.82,19.12029881001738
Energy,PSX,2024-04-19,150.88612365722656,7.82,19.294900723430505
Energy,PSX,2024-04-22,153.1682891845703,7.82,19.586737747387506
Energy,PSX,2024-04-23,154.91403198242188,7.82,19.809978514376198
Energy,PSX,2024-04-24,153.88999938964844,7.82,19.679028054942254
Energy,PSX,2024-04-25,153.3535919189453,7.82,19.61043374922574
Energy,PSX,2024-04-26,147.66769409179688,7.82,18.883336840383233
Energy,PSX,2024-04-29,147.79446411132812,7.82,18.89954784032329
Energy,PSX,2024-04-30,139.67037963867188,7.82,17.86066235788643
Energy,PSX,2024-05-01,136.74452209472656,7.82,17.486511776819253
Energy,PSX,2024-05-02,140.31405639648438,7.82,17.942973963744805
Energy,PSX,2024-05-03,140.0604705810547,7.82,17.910546110109294
Energy,PSX,2024-05-06,141.5331573486328,7.82,18.098869226167878
Energy,PSX,2024-05-07,141.6209259033203,7.82,18.110092826511547
Energy,PSX,2024-05-08,143.30816650390625,7.82,18.325852494105657
Energy,PSX,2024-05-09,144.0688934326172,7.82,18.42313215250859
Energy,PSX,2024-05-10,142.0012969970703,7.82,18.158733631338915
Energy,PSX,2024-05-13,141.494140625,7.82,18.093879875319693
Energy,PSX,2024-05-14,141.26983642578125,7.82,18.06519647388507
Energy,PSX,2024-05-15,142.59622192382812,7.82,18.234810987701806
Energy,PSX,2024-05-16,142.24513244628906,7.82,18.189914635075326
Energy,PSX,2024-05-17,144.58473205566406,7.82,18.48909617080103
Energy,PSX,2024-05-20,141.96986389160156,7.82,18.15471405263447
Energy,PSX,2024-05-21,141.69461059570312,7.82,18.119515421445413
Energy,PSX,2024-05-22,140.47564697265625,7.82,17.96363772028852
Energy,PSX,2024-05-23,139.77769470214844,7.82,17.874385511783686
Energy,PSX,2024-05-24,140.25938415527344,7.82,17.93598262855159
Energy,PSX,2024-05-28,140.33802795410156,7.82,17.946039380319892
Energy,PSX,2024-05-29,135.84556579589844,7.82,17.371555728375757
Energy,PSX,2024-05-30,136.0421600341797,7.82,17.396695656544715
Energy,PSX,2024-05-31,139.6990509033203,7.82,17.864328760015386
Energy,PSX,2024-06-03,136.57298278808594,7.82,17.46457580410306
Energy,PSX,2024-06-04,134.66590881347656,7.82,17.220704451851223
Energy,PSX,2024-06-05,135.0591278076172,7.82,17.270988210692735
Energy,PSX,2024-06-06,136.0225067138672,7.82,17.39418244422854
Energy,PSX,2024-06-07,135.72760009765625,7.82,17.356470600723306
Energy,PSX,2024-06-10,135.77674865722656,7.82,17.362755582765544
Energy,PSX,2024-06-11,135.94384765625,7.82,17.384123741208438
Energy,PSX,2024-06-12,133.70254516601562,7.82,17.097512169567214
Energy,PSX,2024-06-13,135.33438110351562,7.82,17.306186841881793
Energy,PSX,2024-06-14,134.4398193359375,7.82,17.1917927539562
Energy,PSX,2024-06-17,134.96083068847656,7.82,17.258418246608255
Energy,PSX,2024-06-18,133.54527282714844,7.82,17.077400617282407
Energy,PSX,2024-06-20,135.6194610595703,7.82,17.34264207922894
Energy,PSX,2024-06-21,135.74725341796875,7.82,17.358983813039483
Energy,PSX,2024-06-24,136.19944763183594,7.82,17.41680916008132
Energy,PSX,2024-06-25,137.86077880859375,7.82,17.62925560212196
Energy,PSX,2024-06-26,137.40858459472656,7.82,17.571430255080124
Energy,PSX,2024-06-27,137.03501892089844,7.82,17.52365970855479
Energy,PSX,2024-06-28,138.77499389648438,7.82,17.74616290236373
Energy,PSX,2024-07-01,138.5390625,7.82,17.715992647058822
Energy,PSX,2024-07-02,138.08688354492188,7.82,17.65816925126878
Energy,PSX,2024-07-03,137.98855590820312,7.82,17.645595384680707
Energy,PSX,2024-07-05,136.05198669433594,7.82,17.397952262702805
Energy,PSX,2024-07-08,133.6435546875,7.82,17.089968630115088
Energy,PSX,2024-07-09,130.55682373046875,7.82,16.695246001338713
Energy,PSX,2024-07-10,131.6971435546875,7.82,16.841066950727303
Energy,PSX,2024-07-11,134.59710693359375,7.82,17.211906257492807
Energy,PSX,2024-07-12,136.2879180908203,7.82,17.42812251800771
Energy,PSX,2024-07-15,137.69366455078125,7.82,17.60788549242727
Energy,PSX,2024-07-16,137.40858459472656,7.82,17.571430255080124
Energy,PSX,2024-07-17,138.352294921875,7.82,17.692109325047955
Energy,PSX,2024-07-18,135.36387634277344,7.82,17.309958611607854
Energy,PSX,2024-07-19,136.1208038330078,7.82,17.406752408313018
Energy,PSX,2024-07-22,137.7329864501953,7.82,17.61291386831142
Energy,PSX,2024-07-23,134.7445526123047,7.82,17.230761203619526
Energy,PSX,2024-07-24,135.82589721679688,7.82,17.369040564807783
Energy,PSX,2024-07-25,140.09225463867188,7.82,17.9146105676051
Energy,PSX,2024-07-26,139.79736328125,7.82,17.876900675351663
Energy,PSX,2024-07-29,138.02789306640625,7.82,17.650625711816655
Energy,PSX,2024-07-30,144.6732177734375,7.82,18.50041147997922
Energy,PSX,2024-07-31,143.0118865966797,7.82,18.287965037938577
Energy,PSX,2024-08-01,138.55873107910156,7.82,17.718507810626797
Energy,PSX,2024-08-02,131.49070739746094,7.82,16.814668465148458
Energy,PSX,2024-08-05,129.40667724609375,7.82,16.54816844579204
Energy,PSX,2024-08-06,130.82225036621094,7.82,16.729188026369684
Energy,PSX,2024-08-07,130.64529418945312,7.82,16.706559359265103
Energy,PSX,2024-08-08,133.12254333496094,7.82,17.023343137463034
Energy,PSX,2024-08-09,133.1127166748047,7.82,17.022086531304947
Energy,PSX,2024-08-12,133.57473754882812,7.82,17.081168484504875
Energy,PSX,2024-08-13,132.37545776367188,7.82,16.927807898167757
Energy,PSX,2024-08-14,135.36387634277344,7.82,17.309958611607854
Energy,PSX,2024-08-15,136.3272247314453,7.82,17.433148942640067
Energy,PSX,2024-08-16,136.56317138671875,7.82,17.46332114919677
Energy,PSX,2024-08-19,136.9760284423828,7.82,17.51611616910266
Energy,PSX,2024-08-20,131.2270050048828,7.82,16.780946931570693
Energy,PSX,2024-08-21,132.70391845703125,7.82,16.969810544377395
Energy,PSX,2024-08-22,131.990234375,7.82,16.878546595268542
Energy,PSX,2024-08-23,134.18081665039062,7.82,17.158672205932305
Energy,PSX,2024-08-26,134.04205322265625,7.82,17.140927522078805
Energy,PSX,2024-08-27,133.19952392578125,7.82,17.033187202785324
Energy,PSX,2024-08-28,133.78433227539062,7.82,17.10797087920596
Energy,PSX,2024-08-29,135.30088806152344,7.82,17.301903844184583
Energy,PSX,2024-08-30,139.07742309570312,7.82,17.784836713005514
Energy,PSX,2024-09-03,133.81407165527344,7.82,17.111773868960796
Energy,PSX,2024-09-04,131.12786865234375,7.82,16.768269648637308
Energy,PSX,2024-09-05,127.75774383544922,7.82,16.337307395837495
Energy,PSX,2024-09-06,127.01433563232422,7.82,16.242242408225604
Energy,PSX,2024-09-09,126.84583282470703,7.82,16.22069473461727
Energy,PSX,2024-09-10,125.7654037475586,7.82,16.082532448536902
Energy,PSX,2024-09-11,123.90191650390625,7.82,15.844234847046835
Energy,PSX,2024-09-12,124.61559295654297,7.82,15.935497820529791
Energy,PSX,2024-09-13,125.58698272705078,7.82,16.05971646125969
Energy,PSX,2024-09-16,126.22135925292969,7.82,16.140838779147018
Energy,PSX,2024-09-17,127.17293548583984,7.82,16.26252371941686
Energy,PSX,2024-09-18,129.16526794433594,7.82,16.517297691091553
Energy,PSX,2024-09-19,131.38560485839844,7.82,16.801228242761947
Energy,PSX,2024-09-20,128.82826232910156,7.82,16.47420234387488
Energy,PSX,2024-09-23,129.958251953125,7.82,16.618702295796034
Energy,PSX,2024-09-24,128.33265686035156,7.82,16.41082568546695
Energy,PSX,2024-09-25,128.70932006835938,7.82,16.458992336107336
Energy,PSX,2024-09-26,129.53201293945312,7.82,16.56419602806306
Energy,PSX,2024-09-27,129.89877319335938,7.82,16.611096316286364
Energy,PSX,2024-09-30,130.29525756835938,7.82,16.661797643012708
Energy,PSX,2024-10-01,131.8217315673828,7.82,16.856998921660207
Energy,PSX,2024-10-02,133.28872680664062,7.82,17.044594220798032
Energy,PSX,2024-10-03,137.70953369140625,7.82,17.609914794297474
Energy,PSX,2024-10-04,137.4022674560547,7.82,17.570622436835638
Energy,PSX,2024-10-07,137.2833251953125,7.82,17.555412429068095
Energy,PSX,2024-10-08,131.1675262451172,7.82,16.77334095206102
Energy,PSX,2024-10-09,133.53652954101562,7.82,17.076282550002
Energy,PSX,2024-10-10,135.2216033935547,7.82,17.291765139840752
Energy,PSX,2024-10-11,135.1522216796875,7.82,17.282892797914002
Energy,PSX,2024-10-14,134.23037719726562,7.82,17.165009871773098
Energy,PSX,2024-10-15,130.24569702148438,7.82,16.655459977171915
Energy,PSX,2024-10-16,131.147705078125,7.82,16.770806275975062
Energy,PSX,2024-10-17,132.17857360839844,7.82,16.90263089621463
Energy,PSX,2024-10-18,131.43516540527344,7.82,16.80756590860274
Energy,PSX,2024-10-21,130.16641235351562,7.82,16.645321272828085
Energy,PSX,2024-10-22,130.27542114257812,7.82,16.65926101567495
Energy,PSX,2024-10-23,127.9857177734375,7.82,16.366460073329602
Energy,PSX,2024-10-24,127.36126708984375,7.82,16.286607044737053
Energy,PSX,2024-10-25,127.0440673828125,7.82,16.24604442235454
Energy,PSX,2024-10-28,127.75774383544922,7.82,16.337307395837495
Energy,PSX,2024-10-29,122.1871109008789,7.82,15.624950243079143
Energy,PSX,2024-10-30,120.9976577758789,7.82,15.472846262900115
Energy,PSX,2024-10-31,120.7498550415039,7.82,15.441157933696152
Energy,PSX,2024-11-01,118.95575714111328,7.82,15.211733649758731
Energy,PSX,2024-11-04,119.96678924560547,7.82,15.341021642660545
Energy,PSX,2024-11-05,120.7696762084961,7.82,15.443692609782108
Energy,PSX,2024-11-06,126.77644348144531,7.82,16.211821417064616
Energy,PSX,2024-11-07,125.5671615600586,7.82,16.057181785173732
Energy,PSX,2024-11-08,125.33917999267578,7.82,16.028028132055727
Energy,PSX,2024-11-11,126.81609344482422,7.82,16.21689174486243
Energy,PSX,2024-11-12,126.57819366455078,7.82,16.186469778075548
Energy,PSX,2024-11-13,128.76878356933594,7.82,16.46659636436521
Energy,PSX,2024-11-14,128.62010192871094,7.82,16.44758336684283
Energy,PSX,2024-11-15,129.760009765625,7.82,16.593351632432864
Energy,PSX,2024-11-18,131.32000732421875,7.82,16.79283981128117
Energy,PSX,2024-11-19,130.94000244140625,7.82,16.74424583649696
Energy,PSX,2024-11-20,131.4499969482422,7.82,16.809462525350664
Energy,PSX,2024-11-21,131.41000366210938,7.82,16.80434829438739
Energy,PSX,2024-11-22,133.27000427246094,7.82,17.042200034841553
Energy,PSX,2024-11-25,133.27999877929688,7.82,17.04347810476942
Energy,PSX,2024-11-26,134.25,7.82,17.16751918158568
Energy,PSX,2024-11-27,133.35000610351562,7.82,17.0524304480199
Energy,PSX,2024-11-29,133.97999572753906,7.82,17.132991781015225
Energy,PSX,2024-12-02,136.42999267578125,7.82,17.446290623501437
Energy,PSX,2024-12-03,134.47999572753906,7.82,17.196930399941056
Energy,PSX,2024-12-04,130.60000610351562,7.82,16.70076804392783
Energy,PSX,2024-12-05,129.8300018310547,7.82,16.602302024431545
Energy,PSX,2024-12-06,128.67999267578125,7.82,16.455242030151055
Energy,MPC,2021-12-09,59.11270523071289,12.89,4.585935239000224
Energy,MPC,2021-12-10,59.43934631347656,12.89,4.61127589708895
Energy,MPC,2021-12-13,57.684818267822266,12.89,4.475160455222829
Energy,MPC,2021-12-14,58.282100677490234,12.89,4.521497337276201
Energy,MPC,2021-12-15,58.31010055541992,12.89,4.52366955433824
Energy,MPC,2021-12-16,58.580753326416016,12.89,4.544666666130024
Energy,MPC,2021-12-17,58.282100677490234,12.89,4.521497337276201
Energy,MPC,2021-12-20,56.84488296508789,12.89,4.409998678439712
Energy,MPC,2021-12-21,59.1873664855957,12.89,4.5917274232424905
Energy,MPC,2021-12-22,58.88872146606445,12.89,4.568558686273425
Energy,MPC,2021-12-23,58.83272933959961,12.89,4.564214844034105
Energy,MPC,2021-12-27,59.80332565307617,12.89,4.639513239183566
Energy,MPC,2021-12-28,60.073974609375,12.89,4.660510055032971
Energy,MPC,2021-12-29,59.6819953918457,12.89,4.630100495876315
Energy,MPC,2021-12-30,59.19670867919922,12.89,4.592452186128721
Energy,MPC,2021-12-31,59.719329833984375,12.89,4.6329968839398274
Energy,MPC,2022-01-03,61.27787399291992,12.89,4.7539079901411885
Energy,MPC,2022-01-04,63.284385681152344,12.89,4.909572201796148
Energy,MPC,2022-01-05,63.685672760009766,12.89,4.940703860357623
Energy,MPC,2022-01-06,65.46821594238281,12.89,5.0789927030553
Energy,MPC,2022-01-07,66.19615173339844,12.89,5.135465611590258
Energy,MPC,2022-01-10,65.7481918334961,12.89,5.100713098021419
Energy,MPC,2022-01-11,67.83868408203125,12.89,5.262892481150601
Energy,MPC,2022-01-12,68.2026596069336,12.89,5.2911295273028385
Energy,MPC,2022-01-13,68.239990234375,12.89,5.294025619423972
Energy,MPC,2022-01-14,69.75189208984375,12.89,5.411318238157001
Energy,MPC,2022-01-18,69.57455444335938,12.89,5.397560468840913
Energy,MPC,2022-01-19,68.45465087890625,12.89,5.310678888976435
Energy,MPC,2022-01-20,67.18540954589844,12.89,5.212211756857908
Energy,MPC,2022-01-21,65.98149871826172,12.89,5.118812933922554
Energy,MPC,2022-01-24,65.69219207763672,12.89,5.096368663897341
Energy,MPC,2022-01-25,66.72811126708984,12.89,5.176734776345216
Energy,MPC,2022-01-26,66.24281311035156,12.89,5.139085578770485
Energy,MPC,2022-01-27,67.10142517089844,12.89,5.205696289441306
Energy,MPC,2022-01-28,67.00809478759766,12.89,5.198455763196094
Energy,MPC,2022-01-31,66.96143341064453,12.89,5.194835796015867
Energy,MPC,2022-02-01,69.07991790771484,12.89,5.359186804322331
Energy,MPC,2022-02-02,73.26094055175781,12.89,5.683548530004485
Energy,MPC,2022-02-03,71.83303833007812,12.89,5.5727725624575735
Energy,MPC,2022-02-04,72.97161865234375,12.89,5.661103076209756
Energy,MPC,2022-02-07,74.50218200683594,12.89,5.779843445060973
Energy,MPC,2022-02-08,73.99821472167969,12.89,5.740745905483296
Energy,MPC,2022-02-09,74.46485137939453,12.89,5.776947352939839
Energy,MPC,2022-02-10,74.4181900024414,12.89,5.773327385759612
Energy,MPC,2022-02-11,75.77140808105469,12.89,5.8783093934099835
Energy,MPC,2022-02-14,73.87689208984375,12.89,5.7313337540608025
Energy,MPC,2022-02-15,73.7170639038086,12.89,5.718934360264437
Energy,MPC,2022-02-16,73.38800811767578,12.89,5.693406370649789
Energy,MPC,2022-02-17,72.35385131835938,12.89,5.613176983581022
Energy,MPC,2022-02-18,72.4102554321289,12.89,5.617552787597277
Energy,MPC,2022-02-22,71.10345458984375,12.89,5.516171806814875
Energy,MPC,2022-02-23,71.18807983398438,12.89,5.522736992551153
Energy,MPC,2022-02-24,70.00347137451172,12.89,5.430835638053663
Energy,MPC,2022-02-25,71.958984375,12.89,5.5825433960434445
Energy,MPC,2022-02-28,73.20938873291016,12.89,5.679549164694349
Energy,MPC,2022-03-01,70.52056884765625,12.89,5.470951811299941
Energy,MPC,2022-03-02,72.3820571899414,12.89,5.615365181531528
Energy,MPC,2022-03-03,72.73931121826172,12.89,5.643080777211925
Energy,MPC,2022-03-04,73.0777816772461,12.89,5.669339152618005
Energy,MPC,2022-03-07,70.07868957519531,12.89,5.436671029883267
Energy,MPC,2022-03-08,71.65814208984375,12.89,5.559204196264061
Energy,MPC,2022-03-09,70.91541290283203,12.89,5.501583623183245
Energy,MPC,2022-03-10,73.26580047607422,12.89,5.683925560595362
Energy,MPC,2022-03-11,73.81108093261719,12.89,5.726228156137873
Energy,MPC,2022-03-14,72.0718002319336,12.89,5.591295595960713
Energy,MPC,2022-03-15,69.94708251953125,12.89,5.426461017806924
Energy,MPC,2022-03-16,70.3795394897461,12.89,5.460010821547408
Energy,MPC,2022-03-17,72.53247833251953,12.89,5.62703478142122
Energy,MPC,2022-03-18,73.63245391845703,12.89,5.712370358297675
Energy,MPC,2022-03-21,75.19309997558594,12.89,5.833444528749879
Energy,MPC,2022-03-22,74.50679779052734,12.89,5.780201535339592
Energy,MPC,2022-03-23,75.64437103271484,12.89,5.868453920303711
Energy,MPC,2022-03-24,76.51870727539062,12.89,5.93628450546087
Energy,MPC,2022-03-25,77.30844116210938,12.89,5.997551680536025
Energy,MPC,2022-03-28,77.06398010253906,12.89,5.978586509118624
Energy,MPC,2022-03-29,78.16395568847656,12.89,6.063922085995078
Energy,MPC,2022-03-30,80.24168395996094,12.89,6.225111245924045
Energy,MPC,2022-03-31,80.3827133178711,12.89,6.236052235676578
Energy,MPC,2022-04-01,79.7340087890625,12.89,6.185726050353956
Energy,MPC,2022-04-04,79.97846221923828,12.89,6.2046906298866
Energy,MPC,2022-04-05,79.6399917602539,12.89,6.17843225448052
Energy,MPC,2022-04-06,80.44852447509766,12.89,6.241157833599508
Energy,MPC,2022-04-07,80.7117691040039,12.89,6.261580225291226
Energy,MPC,2022-04-08,81.69892120361328,12.89,6.338163010365654
Energy,MPC,2022-04-11,79.7998275756836,12.89,6.190832240161644
Energy,MPC,2022-04-12,80.66476440429688,12.89,6.2579336232968865
Energy,MPC,2022-04-13,82.34762573242188,12.89,6.388489195688275
Energy,MPC,2022-04-14,81.98096466064453,12.89,6.360043806101205
Energy,MPC,2022-04-18,84.71680450439453,12.89,6.572288945259467
Energy,MPC,2022-04-19,85.02705383300781,12.89,6.596357938945524
Energy,MPC,2022-04-20,85.53472900390625,12.89,6.635743134515613
Energy,MPC,2022-04-21,83.42879486083984,12.89,6.472365776636139
Energy,MPC,2022-04-22,81.86815643310547,12.89,6.351292198068694
Energy,MPC,2022-04-25,79.2169189453125,12.89,6.145610468992436
Energy,MPC,2022-04-26,80.35450744628906,12.89,6.233864037726072
Energy,MPC,2022-04-27,82.02796173095703,12.89,6.363689816210786
Energy,MPC,2022-04-28,84.32194519042969,12.89,6.541655949606647
Energy,MPC,2022-04-29,82.03738403320312,12.89,6.364420793886976
Energy,MPC,2022-05-02,83.78604888916016,12.89,6.5000813723165365
Energy,MPC,2022-05-03,87.10478210449219,12.89,6.757547098874491
Energy,MPC,2022-05-04,90.58332061767578,12.89,7.027410443574537
Energy,MPC,2022-05-05,88.46798706054688,12.89,6.863303883673147
Energy,MPC,2022-05-06,90.1790771484375,12.89,6.996049429669317
Energy,MPC,2022-05-09,85.42192840576172,12.89,6.62699211836786
Energy,MPC,2022-05-10,86.23043823242188,12.89,6.6897159218325735
Energy,MPC,2022-05-11,86.4560775756836,12.89,6.707220913551869
Energy,MPC,2022-05-12,87.18939208984375,12.89,6.7641111008412524
Energy,MPC,2022-05-13,90.14146423339844,12.89,6.993131437812136
Energy,MPC,2022-05-16,90.69615173339844,12.89,7.036163827261322
Energy,MPC,2022-05-17,92.26624298095703,12.89,7.157970751043989
